transaction_id,timestamp,customer_id,sender_name,receiver_name,sender_bank,receiver_bank,transaction_type,merchant_category,amount,currency,balance_before,balance_after,country,city,ip_address,device_type,device_id,channel,is_foreign_transaction,is_high_risk_country,failed_login_attempts,transaction_hour,risk_score,label
SUSP0001213,2025-09-04 00:25:13,CUS28939,Phạm Huy,Lê Ngọc,Unknown Bank,Offshore Bank,Chuyển khoản,Siêu thị,2224883388.0,VND,5366901961.0,3142018573.0,Singapore,Dubai,198.65.236.77,Tablet,DEV928396,Mobile Banking,1,1,7,0,91,abnormal
SUSP0000561,2025-12-20 02:02:22,CUS94322,Vũ Phúc,Trần Chi,International Bank,Agribank,Chuyển khoản,Ăn uống,3452.0,EUR,5696315990.0,5696312538.0,Singapore,Singapore,173.153.186.182,POS,DEV736220,Internet Banking,1,1,8,2,65,abnormal
NORM0016760,2025-12-08 06:45:29,CUS50070,Trần Hà,Hoàng Minh,ACB,BIDV,Thanh toán hóa đơn,Du lịch,3686749.0,EUR,387294821.0,383608072.0,Vietnam,Hà Nội,14.141.9.204,Tablet,DEV299177,POS,0,0,1,6,32,normal
NORM0008128,2025-08-28 09:06:57,CUS22339,Bùi An,Hoàng Nam,TPBank,Techcombank,Thanh toán POS,Du lịch,1391670.0,EUR,125133165.0,123741495.0,Vietnam,Hà Nội,43.156.159.117,ATM,DEV700984,POS,0,0,2,9,7,normal
NORM0006884,2025-04-23 21:27:37,CUS30826,Lê Nam,Lê Linh,Vietcombank,BIDV,Thanh toán POS,Thời trang,5656514.0,VND,206533384.0,200876870.0,Vietnam,TP.HCM,33.231.224.197,ATM,DEV302444,Internet Banking,0,0,1,21,10,normal
NORM0014815,2025-08-08 09:35:12,CUS18726,Phạm Huy,Vũ Huy,Vietcombank,Agribank,Mua hàng online,Du lịch,5312838.0,VND,332911144.0,327598306.0,Vietnam,Nha Trang,199.161.52.194,POS,DEV772588,Mobile Banking,0,0,1,9,22,normal
NORM0009936,2025-12-22 17:43:35,CUS37432,Lê Hà,Vũ Nam,BIDV,Techcombank,Thanh toán POS,Du lịch,980607.0,USD,409600530.0,408619923.0,Vietnam,Hà Nội,187.73.202.225,Mobile,DEV209842,POS,0,0,0,17,28,normal
NORM0002398,2025-12-02 08:50:09,CUS42239,Hoàng Huy,Hoàng Chi,TPBank,VPBank,Rút tiền ATM,Vận tải,6148747.0,EUR,378047665.0,371898918.0,Vietnam,Hải Phòng,6.158.39.106,ATM,DEV149459,Mobile Banking,0,0,0,8,27,normal
NORM0008900,2025-06-06 11:38:39,CUS26691,Vũ Linh,Nguyễn Ngọc,Sacombank,Vietcombank,Thanh toán hóa đơn,Điện tử,2564074.0,VND,413710279.0,411146205.0,Vietnam,Cần Thơ,80.11.157.226,Laptop,DEV879998,Mobile Banking,0,0,0,11,24,normal
NORM0004185,2025-05-04 09:25:50,CUS11946,Bùi Dũng,Vũ Huy,Vietcombank,MB Bank,Thanh toán hóa đơn,Vận tải,5698562.0,VND,99758380.0,94059818.0,Vietnam,TP.HCM,53.185.104.70,Mobile,DEV638466,Internet Banking,0,0,2,9,13,normal
NORM0017028,2025-08-23 16:07:09,CUS98735,Nguyễn Dũng,Đặng Linh,Sacombank,Sacombank,Rút tiền ATM,Du lịch,248528.0,VND,374998551.0,374750023.0,Vietnam,Nha Trang,94.6.205.194,POS,DEV239074,ATM,0,0,1,16,23,normal
NORM0002577,2025-04-16 15:54:32,CUS53668,Nguyễn Linh,Phạm Minh,Techcombank,TPBank,Thanh toán POS,Siêu thị,3621147.0,VND,76602740.0,72981593.0,Vietnam,TP.HCM,85.47.45.187,ATM,DEV187184,POS,0,0,0,15,12,normal
NORM0002374,2025-09-24 17:52:25,CUS70837,Nguyễn Chi,Đặng Hà,Techcombank,BIDV,Rút tiền ATM,Siêu thị,3072706.0,EUR,195917625.0,192844919.0,Vietnam,Cần Thơ,193.240.212.238,Tablet,DEV104413,Internet Banking,0,0,0,17,6,normal
NORM0015701,2025-06-10 09:16:07,CUS91433,Phạm Hà,Trần Minh,VPBank,VPBank,Nạp ví điện tử,Giáo dục,1454059.0,VND,375453629.0,373999570.0,Vietnam,TP.HCM,96.59.81.3,ATM,DEV712824,Internet Banking,0,0,2,9,35,normal
NORM0006634,2025-10-02 12:18:40,CUS95334,Phạm Phúc,Vũ Bình,ACB,MB Bank,Thanh toán hóa đơn,Thời trang,1512605.0,EUR,261329959.0,259817354.0,Vietnam,Hà Nội,189.189.120.190,Tablet,DEV895294,Internet Banking,0,0,0,12,21,normal
NORM0016413,2025-09-09 22:43:29,CUS73717,Bùi Nam,Vũ Nam,VPBank,Sacombank,Thanh toán POS,Y tế,3143538.0,VND,426521440.0,423377902.0,Vietnam,Cần Thơ,104.110.181.129,POS,DEV588727,Mobile Banking,0,0,2,22,25,normal
NORM0015145,2025-06-07 07:57:51,CUS23409,Phạm Ngọc,Nguyễn Ngọc,MB Bank,BIDV,Mua hàng online,Giải trí,3769777.0,EUR,380819760.0,377049983.0,Vietnam,Đà Nẵng,160.212.97.83,Laptop,DEV775213,Mobile Banking,0,0,2,7,11,normal
NORM0014570,2025-02-12 10:29:02,CUS81706,Trần Linh,Trần An,ACB,Sacombank,Mua hàng online,Thời trang,11359752.0,USD,465001837.0,453642085.0,Vietnam,Nha Trang,181.2.226.35,ATM,DEV324633,POS,0,0,0,10,9,normal
NORM0016572,2025-04-18 06:16:06,CUS37768,Nguyễn Hà,Nguyễn Bình,VPBank,TPBank,Chuyển khoản,Giải trí,2958194.0,VND,242547347.0,239589153.0,Vietnam,Đà Nẵng,38.75.155.81,Tablet,DEV575600,Mobile Banking,0,0,1,6,26,normal
NORM0009474,2025-07-01 21:43:32,CUS69820,Trần Phúc,Phạm Minh,Sacombank,Techcombank,Rút tiền ATM,Điện tử,15056287.0,VND,42184384.0,27128097.0,Vietnam,Hà Nội,121.156.114.185,ATM,DEV480265,ATM,0,0,2,21,4,normal
SUSP0001186,2025-04-03 00:32:54,CUS18662,Lê Dũng,Nguyễn Chi,Unknown Bank,VPBank,Chuyển khoản,Siêu thị,704561976.0,EUR,9863930724.0,9159368748.0,Cayman Islands,Unknown,179.250.160.155,ATM,DEV259322,Mobile Banking,0,0,8,0,79,abnormal
SUSP0001793,2025-10-11 01:11:40,CUS10128,Hoàng Minh,Nguyễn Ngọc,International Bank,Vietcombank,Chuyển khoản,Giải trí,9110.0,VND,1047613930.0,1047604820.0,Singapore,Hong Kong,217.196.203.166,Tablet,DEV648654,Internet Banking,1,1,6,1,69,abnormal
NORM0005641,2025-09-09 18:42:53,CUS31443,Hoàng Linh,Bùi Ngọc,Agribank,Sacombank,Rút tiền ATM,Thời trang,15741702.0,USD,347773116.0,332031414.0,Vietnam,Nha Trang,74.3.29.221,POS,DEV428826,Internet Banking,0,0,2,18,20,normal
NORM0009002,2025-09-17 11:28:50,CUS89778,Đặng Hà,Vũ Ngọc,TPBank,Techcombank,Thanh toán hóa đơn,Thời trang,2370212.0,USD,263970628.0,261600416.0,Vietnam,Hà Nội,95.37.166.112,Mobile,DEV198546,ATM,0,0,2,11,17,normal
NORM0009288,2025-04-08 20:55:26,CUS35208,Đặng An,Nguyễn Linh,TPBank,MB Bank,Thanh toán POS,Giải trí,36163404.0,USD,478544929.0,442381525.0,Vietnam,Cần Thơ,90.252.64.206,Tablet,DEV911392,Mobile Banking,0,0,1,20,32,normal
NORM0002516,2025-06-25 06:43:11,CUS45023,Lê Linh,Đặng An,TPBank,ACB,Rút tiền ATM,Siêu thị,1663090.0,EUR,367536068.0,365872978.0,Vietnam,Hà Nội,8.141.1.236,Mobile,DEV327829,Mobile Banking,0,0,2,6,12,normal
NORM0004263,2025-06-30 21:44:19,CUS41039,Trần Nam,Bùi Huy,MB Bank,ACB,Thanh toán POS,Giáo dục,13472995.0,EUR,225123382.0,211650387.0,Vietnam,TP.HCM,201.56.127.91,ATM,DEV607195,Internet Banking,0,0,0,21,2,normal
NORM0015081,2025-03-18 07:10:00,CUS40198,Vũ Hà,Bùi Minh,MB Bank,BIDV,Thanh toán hóa đơn,Giáo dục,2587120.0,VND,425467449.0,422880329.0,Vietnam,Hà Nội,70.140.62.195,Laptop,DEV539499,ATM,0,0,1,7,21,normal
NORM0012325,2025-01-24 07:54:43,CUS56724,Trần Nam,Hoàng Nam,ACB,ACB,Chuyển khoản,Du lịch,5513407.0,VND,485595704.0,480082297.0,Vietnam,Đà Nẵng,205.146.79.198,POS,DEV319252,POS,0,0,0,7,9,normal
NORM0000416,2025-12-02 15:35:34,CUS79967,Đặng Ngọc,Hoàng Nam,Agribank,Vietcombank,Nạp ví điện tử,Vận tải,591850.0,USD,459006794.0,458414944.0,Vietnam,Hà Nội,104.28.246.223,Mobile,DEV284788,Mobile Banking,0,0,0,15,25,normal
NORM0010020,2025-04-30 19:34:06,CUS46231,Đặng An,Phạm Dũng,TPBank,TPBank,Thanh toán hóa đơn,Vận tải,3961198.0,VND,218526768.0,214565570.0,Vietnam,Cần Thơ,24.86.1.54,Tablet,DEV645461,Mobile Banking,0,0,2,19,20,normal
NORM0005014,2025-04-09 11:15:50,CUS84482,Bùi Chi,Đặng Phúc,Sacombank,Agribank,Nạp ví điện tử,Giáo dục,663595.0,USD,429638706.0,428975111.0,Vietnam,Hà Nội,147.126.8.115,POS,DEV262151,POS,0,0,0,11,6,normal
NORM0012481,2025-01-07 18:58:58,CUS80220,Phạm Huy,Nguyễn Nam,ACB,VPBank,Chuyển khoản,Thời trang,1511979.0,USD,280605102.0,279093123.0,Vietnam,Đà Nẵng,214.9.61.122,Tablet,DEV182156,POS,0,0,2,18,2,normal
NORM0005779,2025-12-24 16:29:15,CUS14964,Bùi Hà,Lê An,Agribank,BIDV,Chuyển khoản,Y tế,3812381.0,EUR,139663963.0,135851582.0,Vietnam,Nha Trang,45.28.92.234,POS,DEV375036,POS,0,0,2,16,32,normal
NORM0007189,2025-10-04 07:49:10,CUS56959,Đặng Nam,Lê Nam,ACB,Sacombank,Rút tiền ATM,Giải trí,4579122.0,USD,54441086.0,49861964.0,Vietnam,Hà Nội,68.124.53.80,Mobile,DEV583120,ATM,0,0,0,7,3,normal
NORM0012824,2025-09-30 10:31:34,CUS58644,Hoàng Bình,Trần Lan,BIDV,Vietcombank,Thanh toán POS,Thời trang,1500244.0,VND,220640105.0,219139861.0,Vietnam,Hải Phòng,63.128.196.59,ATM,DEV187616,Internet Banking,0,0,0,10,24,normal
NORM0003696,2025-10-21 11:09:38,CUS48410,Hoàng Minh,Bùi An,Agribank,VPBank,Rút tiền ATM,Giáo dục,685658.0,USD,403104806.0,402419148.0,Vietnam,Nha Trang,16.101.202.9,Tablet,DEV332458,ATM,0,0,1,11,6,normal
NORM0000711,2025-01-13 20:17:19,CUS86535,Bùi Linh,Hoàng Chi,Techcombank,Sacombank,Mua hàng online,Vận tải,1070285.0,VND,62295736.0,61225451.0,Vietnam,Nha Trang,178.34.96.209,POS,DEV202231,POS,0,0,0,20,22,normal
NORM0016360,2025-09-06 16:17:29,CUS96957,Đặng Ngọc,Hoàng Bình,Vietcombank,ACB,Chuyển khoản,Siêu thị,717678.0,EUR,137640903.0,136923225.0,Vietnam,Hải Phòng,42.221.15.125,Tablet,DEV759957,ATM,0,0,1,16,10,normal
NORM0004504,2025-03-03 10:52:13,CUS98265,Phạm Phúc,Trần Dũng,Sacombank,TPBank,Chuyển khoản,Vận tải,5732268.0,VND,469913509.0,464181241.0,Vietnam,TP.HCM,22.249.1.243,ATM,DEV870758,ATM,0,0,0,10,26,normal
SUSP0001961,2025-06-19 04:06:35,CUS52395,Bùi Bình,Đặng Linh,Unknown Bank,International Bank,Chuyển khoản,Giáo dục,1725899312.0,USD,431163497.0,0.0,Dubai,Hong Kong,31.97.199.149,Mobile,DEV241976,Mobile Banking,1,1,11,4,98,abnormal
NORM0009442,2025-05-10 13:29:48,CUS48117,Hoàng Phúc,Lê Linh,Agribank,Sacombank,Chuyển khoản,Vận tải,1070110.0,VND,405916894.0,404846784.0,Vietnam,Nha Trang,222.130.52.55,Laptop,DEV136704,ATM,0,0,0,13,1,normal
NORM0016998,2025-12-12 17:23:27,CUS38595,Hoàng Dũng,Nguyễn Huy,Techcombank,BIDV,Thanh toán POS,Ăn uống,5912830.0,EUR,229955928.0,224043098.0,Vietnam,Hà Nội,177.109.82.132,POS,DEV603589,POS,0,0,1,17,16,normal
NORM0013471,2025-10-29 17:26:06,CUS39980,Đặng Bình,Trần Huy,Agribank,Vietcombank,Thanh toán hóa đơn,Giáo dục,577614.0,EUR,177852420.0,177274806.0,Vietnam,Cần Thơ,208.28.29.88,Laptop,DEV340660,Internet Banking,0,0,2,17,31,normal
NORM0001496,2025-09-11 06:11:32,CUS66524,Đặng Ngọc,Nguyễn Nam,VPBank,Techcombank,Nạp ví điện tử,Siêu thị,4056381.0,EUR,366233537.0,362177156.0,Vietnam,Nha Trang,17.178.203.60,Laptop,DEV836703,POS,0,0,0,6,26,normal
SUSP0000551,2025-09-28 04:28:56,CUS33129,Hoàng Nam,Nguyễn Ngọc,International Bank,Techcombank,Chuyển khoản,Vận tải,467033164.0,EUR,2817510045.0,2350476881.0,Dubai,Unknown,73.223.8.145,POS,DEV780640,Mobile Banking,1,1,8,4,100,abnormal
NORM0016559,2025-09-10 10:56:58,CUS15732,Nguyễn Bình,Đặng Huy,BIDV,Techcombank,Thanh toán POS,Vận tải,473902.0,EUR,137822396.0,137348494.0,Vietnam,Hà Nội,146.218.19.116,Mobile,DEV509748,Internet Banking,0,0,2,10,21,normal
NORM0006250,2025-04-05 10:07:42,CUS90031,Phạm Ngọc,Hoàng Minh,VPBank,VPBank,Mua hàng online,Vận tải,8958876.0,VND,366032594.0,357073718.0,Vietnam,Hà Nội,61.97.158.33,Laptop,DEV898510,Mobile Banking,0,0,0,10,21,normal
NORM0009434,2025-05-09 18:46:36,CUS99547,Đặng Lan,Nguyễn Huy,TPBank,VPBank,Mua hàng online,Điện tử,1129134.0,EUR,498629370.0,497500236.0,Vietnam,Cần Thơ,192.171.23.1,ATM,DEV799615,Internet Banking,0,0,1,18,17,normal
NORM0014930,2025-02-09 22:52:33,CUS52203,Đặng Linh,Hoàng Dũng,ACB,ACB,Mua hàng online,Ăn uống,1451462.0,VND,212366064.0,210914602.0,Vietnam,Nha Trang,79.82.214.111,Laptop,DEV678745,ATM,0,0,2,22,19,normal
NORM0004092,2025-06-28 08:26:15,CUS39256,Lê Huy,Trần Huy,TPBank,Sacombank,Nạp ví điện tử,Giải trí,7622682.0,EUR,409696753.0,402074071.0,Vietnam,Hà Nội,10.222.123.73,ATM,DEV307058,Mobile Banking,0,0,0,8,6,normal
NORM0016040,2025-01-14 20:08:36,CUS75861,Trần Huy,Lê Ngọc,Techcombank,ACB,Thanh toán hóa đơn,Y tế,14857253.0,EUR,83606314.0,68749061.0,Vietnam,Cần Thơ,19.75.166.15,POS,DEV844500,Internet Banking,0,0,2,20,19,normal
NORM0002889,2025-11-28 21:21:19,CUS95969,Vũ Chi,Đặng Minh,Techcombank,Sacombank,Mua hàng online,Thời trang,3538259.0,VND,380532153.0,376993894.0,Vietnam,Nha Trang,106.202.77.103,Laptop,DEV259443,Internet Banking,0,0,0,21,10,normal
NORM0004929,2025-07-11 18:28:20,CUS72813,Nguyễn Hà,Phạm Bình,MB Bank,VPBank,Thanh toán POS,Giải trí,13062552.0,VND,287826285.0,274763733.0,Vietnam,Đà Nẵng,67.94.0.204,Mobile,DEV954405,ATM,0,0,2,18,31,normal
NORM0014091,2025-11-04 18:48:26,CUS71514,Hoàng Dũng,Trần Minh,TPBank,Vietcombank,Rút tiền ATM,Giải trí,906827.0,VND,484840839.0,483934012.0,Vietnam,TP.HCM,65.55.88.57,POS,DEV557535,Mobile Banking,0,0,2,18,23,normal
NORM0001524,2025-10-08 15:22:10,CUS36688,Vũ An,Đặng Nam,Sacombank,TPBank,Thanh toán hóa đơn,Giáo dục,1793026.0,USD,58353420.0,56560394.0,Vietnam,Cần Thơ,143.94.58.97,Laptop,DEV434491,POS,0,0,1,15,5,normal
NORM0013996,2025-06-06 22:01:37,CUS17435,Bùi Bình,Vũ Chi,VPBank,Techcombank,Rút tiền ATM,Vận tải,3115362.0,VND,338714726.0,335599364.0,Vietnam,Nha Trang,44.140.76.154,Mobile,DEV907512,ATM,0,0,0,22,18,normal
SUSP0000099,2025-09-24 00:14:13,CUS89482,Hoàng Linh,Bùi Dũng,Unknown Bank,Vietcombank,Chuyển khoản,Giải trí,922105062.0,EUR,5866616243.0,4944511181.0,Hong Kong,Dubai,189.218.140.147,ATM,DEV917578,Internet Banking,0,0,3,0,89,abnormal
NORM0007250,2025-03-22 18:53:08,CUS66357,Vũ An,Đặng Ngọc,MB Bank,ACB,Chuyển khoản,Thời trang,13761015.0,EUR,457424038.0,443663023.0,Vietnam,Hải Phòng,153.227.48.82,POS,DEV256566,ATM,0,0,2,18,11,normal
NORM0005207,2025-11-19 21:55:57,CUS37519,Nguyễn Dũng,Lê Huy,Vietcombank,ACB,Nạp ví điện tử,Điện tử,988192.0,USD,129659343.0,128671151.0,Vietnam,Nha Trang,159.0.48.56,ATM,DEV217214,Mobile Banking,0,0,0,21,29,normal
NORM0001242,2025-08-13 17:30:43,CUS76269,Phạm Chi,Vũ Dũng,Vietcombank,Sacombank,Thanh toán POS,Giáo dục,1663885.0,EUR,47792831.0,46128946.0,Vietnam,Nha Trang,191.0.114.79,Mobile,DEV441716,Mobile Banking,0,0,2,17,20,normal
NORM0001407,2025-03-25 07:23:08,CUS43907,Bùi Dũng,Trần Dũng,MB Bank,VPBank,Mua hàng online,Y tế,4083756.0,USD,312455455.0,308371699.0,Vietnam,Nha Trang,189.235.183.193,Mobile,DEV903420,Mobile Banking,0,0,0,7,18,normal
NORM0003320,2025-09-28 20:09:39,CUS76462,Bùi Chi,Hoàng Huy,BIDV,Vietcombank,Chuyển khoản,Giáo dục,2489362.0,USD,279731165.0,277241803.0,Vietnam,Đà Nẵng,38.66.13.66,Mobile,DEV829414,Mobile Banking,0,0,0,20,23,normal
NORM0017306,2025-11-02 14:11:57,CUS87411,Hoàng Phúc,Phạm Lan,BIDV,Techcombank,Chuyển khoản,Giải trí,2245889.0,VND,249771323.0,247525434.0,Vietnam,Hải Phòng,21.49.254.155,POS,DEV867275,Mobile Banking,0,0,0,14,30,normal
NORM0000917,2025-06-19 20:37:06,CUS98643,Trần Nam,Hoàng Bình,BIDV,Sacombank,Mua hàng online,Giải trí,1906176.0,EUR,257952471.0,256046295.0,Vietnam,TP.HCM,137.53.43.132,Tablet,DEV190020,POS,0,0,1,20,22,normal
NORM0000528,2025-08-27 19:55:41,CUS61554,Đặng Chi,Bùi Dũng,ACB,Vietcombank,Thanh toán POS,Giải trí,1054270.0,USD,227487590.0,226433320.0,Vietnam,Hà Nội,33.188.0.32,Laptop,DEV509658,POS,0,0,1,19,17,normal
NORM0011743,2025-07-06 19:25:30,CUS97773,Bùi Minh,Đặng An,MB Bank,TPBank,Thanh toán POS,Ăn uống,14301967.0,USD,426433695.0,412131728.0,Vietnam,TP.HCM,66.39.144.140,POS,DEV768031,Mobile Banking,0,0,1,19,7,normal
NORM0011355,2025-09-03 16:13:00,CUS69591,Vũ Phúc,Trần Huy,Techcombank,BIDV,Thanh toán POS,Giáo dục,1226665.0,VND,262064323.0,260837658.0,Vietnam,Cần Thơ,27.222.61.157,Tablet,DEV948617,Internet Banking,0,0,0,16,20,normal
NORM0014445,2025-01-11 22:31:07,CUS59582,Trần Bình,Nguyễn Ngọc,Techcombank,MB Bank,Chuyển khoản,Vận tải,5457210.0,VND,144183019.0,138725809.0,Vietnam,TP.HCM,208.233.93.223,POS,DEV611343,Internet Banking,0,0,1,22,5,normal
SUSP0001668,2025-04-17 00:23:56,CUS23697,Trần Nam,Nguyễn Linh,Unknown Bank,Agribank,Chuyển khoản,Giải trí,3027641790.0,USD,2814570155.0,0.0,Unknown,Hong Kong,223.82.27.57,POS,DEV920071,Mobile Banking,0,0,5,0,85,abnormal
NORM0002820,2025-08-03 22:36:12,CUS49969,Bùi Dũng,Phạm Hà,Sacombank,Techcombank,Rút tiền ATM,Siêu thị,1304442.0,USD,218396482.0,217092040.0,Vietnam,Hà Nội,10.50.154.237,POS,DEV490045,Mobile Banking,0,0,2,22,23,normal
NORM0011840,2025-04-13 22:16:35,CUS93578,Vũ Phúc,Phạm Huy,TPBank,Techcombank,Thanh toán POS,Siêu thị,5150662.0,EUR,323363108.0,318212446.0,Vietnam,Hải Phòng,10.31.88.136,Mobile,DEV761568,Internet Banking,0,0,0,22,11,normal
SUSP0001502,2025-01-08 01:47:12,CUS14073,Lê Dũng,Lê Linh,International Bank,Offshore Bank,Chuyển khoản,Ăn uống,3199316265.0,VND,3436144317.0,236828052.0,Cayman Islands,Singapore,108.44.179.242,Tablet,DEV373060,Mobile Banking,0,0,5,1,98,abnormal
NORM0012877,2025-07-22 13:18:52,CUS56753,Vũ Dũng,Phạm Ngọc,VPBank,Sacombank,Nạp ví điện tử,Giải trí,5186939.0,VND,105129469.0,99942530.0,Vietnam,TP.HCM,211.202.43.254,Laptop,DEV871284,ATM,0,0,0,13,25,normal
SUSP0001018,2025-08-18 02:47:56,CUS11914,Đặng An,Đặng Chi,Offshore Bank,Unknown Bank,Chuyển khoản,Điện tử,6391534944.0,VND,7380415123.0,988880179.0,Singapore,Unknown,132.239.250.67,Mobile,DEV779713,Mobile Banking,0,0,11,2,98,abnormal
NORM0006265,2025-09-11 19:39:09,CUS82413,Bùi Bình,Nguyễn Dũng,MB Bank,VPBank,Mua hàng online,Siêu thị,4935880.0,VND,346521904.0,341586024.0,Vietnam,TP.HCM,43.194.149.154,Mobile,DEV515812,Internet Banking,0,0,1,19,25,normal
NORM0011393,2025-04-08 06:35:55,CUS28560,Hoàng Bình,Bùi Bình,VPBank,Techcombank,Thanh toán hóa đơn,Vận tải,4445236.0,EUR,199996212.0,195550976.0,Vietnam,Nha Trang,97.171.179.91,Mobile,DEV884152,POS,0,0,2,6,30,normal
NORM0003013,2025-03-05 15:28:08,CUS76545,Hoàng Hà,Đặng Minh,BIDV,Agribank,Rút tiền ATM,Siêu thị,8611757.0,USD,380502521.0,371890764.0,Vietnam,Cần Thơ,3.113.60.82,POS,DEV577806,Internet Banking,0,0,1,15,13,normal
NORM0017289,2025-05-24 06:49:43,CUS38106,Phạm Bình,Lê An,Vietcombank,Vietcombank,Rút tiền ATM,Điện tử,8315059.0,USD,270136094.0,261821035.0,Vietnam,Nha Trang,83.37.155.221,Mobile,DEV758828,Internet Banking,0,0,1,6,13,normal
NORM0009892,2025-08-13 15:44:44,CUS53433,Lê Huy,Phạm Ngọc,ACB,Vietcombank,Thanh toán POS,Siêu thị,1878235.0,EUR,322109471.0,320231236.0,Vietnam,TP.HCM,174.231.50.77,Tablet,DEV174723,Internet Banking,0,0,2,15,32,normal
NORM0009679,2025-09-28 09:52:27,CUS53177,Hoàng Minh,Phạm Lan,TPBank,Vietcombank,Rút tiền ATM,Ăn uống,6108573.0,EUR,215563859.0,209455286.0,Vietnam,Hà Nội,4.26.113.190,Tablet,DEV517105,POS,0,0,2,9,33,normal
NORM0010727,2025-08-17 18:58:08,CUS70638,Lê Linh,Nguyễn An,VPBank,Vietcombank,Rút tiền ATM,Y tế,1626433.0,VND,489890621.0,488264188.0,Vietnam,Hải Phòng,138.127.188.144,Mobile,DEV323295,Internet Banking,0,0,1,18,15,normal
NORM0006108,2025-12-11 22:38:54,CUS41276,Trần Bình,Hoàng An,Agribank,Agribank,Thanh toán hóa đơn,Y tế,5843920.0,VND,358242907.0,352398987.0,Vietnam,Nha Trang,5.105.64.232,POS,DEV131090,Mobile Banking,0,0,0,22,10,normal
NORM0000775,2025-04-10 06:38:50,CUS97577,Lê An,Hoàng Nam,BIDV,Agribank,Thanh toán POS,Vận tải,2557146.0,USD,138774881.0,136217735.0,Vietnam,Hải Phòng,40.234.161.124,Laptop,DEV747275,Internet Banking,0,0,1,6,11,normal
NORM0015321,2025-03-05 06:11:39,CUS94830,Nguyễn Ngọc,Lê Chi,ACB,Vietcombank,Chuyển khoản,Thời trang,993033.0,VND,482680478.0,481687445.0,Vietnam,Đà Nẵng,118.223.77.95,Laptop,DEV645956,Internet Banking,0,0,2,6,3,normal
NORM0001632,2025-02-27 07:08:01,CUS84329,Phạm Hà,Phạm Linh,VPBank,Sacombank,Thanh toán hóa đơn,Thời trang,7653860.0,USD,440286949.0,432633089.0,Vietnam,Hà Nội,8.41.144.40,Laptop,DEV650608,ATM,0,0,0,7,2,normal
SUSP0001157,2025-03-26 00:31:04,CUS53518,Nguyễn Chi,Hoàng Nam,Unknown Bank,Unknown Bank,Chuyển khoản,Du lịch,2423476975.0,EUR,3526295735.0,1102818760.0,Unknown,Singapore,166.45.119.10,Tablet,DEV380174,Internet Banking,1,1,4,0,94,abnormal
NORM0013663,2025-07-19 16:11:50,CUS38443,Lê Phúc,Đặng Minh,Sacombank,Techcombank,Mua hàng online,Giáo dục,19097982.0,EUR,433871579.0,414773597.0,Vietnam,Hà Nội,18.46.182.190,ATM,DEV940336,Mobile Banking,0,0,2,16,14,normal
NORM0009856,2025-05-10 06:01:29,CUS10110,Bùi Dũng,Trần Ngọc,BIDV,Vietcombank,Thanh toán hóa đơn,Vận tải,7594034.0,EUR,299630703.0,292036669.0,Vietnam,Hải Phòng,183.235.1.43,ATM,DEV164785,POS,0,0,2,6,1,normal
NORM0008662,2025-08-29 17:41:43,CUS28375,Hoàng Linh,Vũ Lan,Agribank,Vietcombank,Thanh toán hóa đơn,Thời trang,2991230.0,EUR,353274591.0,350283361.0,Vietnam,TP.HCM,140.22.238.127,ATM,DEV235432,POS,0,0,2,17,28,normal
NORM0002751,2025-11-26 15:35:36,CUS32898,Phạm Dũng,Đặng Lan,ACB,VPBank,Thanh toán POS,Y tế,1073202.0,VND,286216678.0,285143476.0,Vietnam,Cần Thơ,120.232.164.204,Tablet,DEV933647,POS,0,0,1,15,23,normal
NORM0011793,2025-07-18 08:34:18,CUS99855,Đặng Nam,Vũ Nam,MB Bank,Sacombank,Rút tiền ATM,Giáo dục,1669055.0,VND,114778379.0,113109324.0,Vietnam,Cần Thơ,47.70.133.196,Mobile,DEV829016,Mobile Banking,0,0,0,8,26,normal
NORM0016800,2025-04-16 12:35:00,CUS20283,Trần Phúc,Hoàng Ngọc,Sacombank,Agribank,Rút tiền ATM,Thời trang,3373741.0,VND,52034578.0,48660837.0,Vietnam,Hà Nội,145.14.140.195,ATM,DEV178782,Mobile Banking,0,0,2,12,25,normal
SUSP0000710,2025-06-27 02:50:06,CUS15166,Lê Phúc,Bùi Phúc,Offshore Bank,Unknown Bank,Chuyển khoản,Giải trí,3004534756.0,VND,377789899.0,0.0,Cayman Islands,Dubai,219.136.80.150,POS,DEV520598,Mobile Banking,1,1,6,2,95,abnormal
SUSP0000165,2025-12-09 03:18:42,CUS36485,Vũ Hà,Đặng Hà,Offshore Bank,TPBank,Chuyển khoản,Siêu thị,2925868104.0,EUR,5396428910.0,2470560806.0,Cayman Islands,Dubai,17.147.188.62,Tablet,DEV651125,Internet Banking,0,0,5,3,96,abnormal
NORM0010218,2025-07-13 11:33:18,CUS75298,Vũ Chi,Vũ Minh,Vietcombank,ACB,Thanh toán hóa đơn,Siêu thị,10383735.0,EUR,141926525.0,131542790.0,Vietnam,Nha Trang,55.228.165.132,Laptop,DEV821000,Mobile Banking,0,0,2,11,27,normal
SUSP0000505,2025-08-23 03:00:41,CUS65542,Vũ Lan,Trần Chi,Offshore Bank,BIDV,Chuyển khoản,Điện tử,137090108.0,USD,8650736709.0,8513646601.0,Hong Kong,Singapore,152.249.10.77,POS,DEV794743,Internet Banking,0,0,9,3,93,abnormal
